hh_ids,m_ids,int_date,wellbeing_q1,wellbeing_q2,wellbeing_q3,wellbeing_q4
"KVIHK16","6.01000e+16",13jun2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK16","6.01000e+16",28jun2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK16","6.01000e+16",12jul2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK16","6.01000e+16",30jul2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK16","6.01000e+16",13aug2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK16","6.01000e+16",27aug2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK16","6.01000e+16",30sep2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK16","6.01000e+16",16sep2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",12oct2012,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KVIHK20","6.01000e+16",09nov2012,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KVIHK20","6.01000e+16",23nov2012,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",07dec2012,"Very happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",11jan2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",25jan2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KVIHK20","6.01000e+16",15feb2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KVIHK20","6.01000e+16",15mar2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK20","6.01000e+16",03apr2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",19apr2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",03may2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",17may2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK20","6.01000e+16",31may2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",17jun2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",01jul2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",15jul2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",31jul2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",26aug2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",20sep2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",04oct2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",03may2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK20","6.01000e+16",26aug2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK20","6.01000e+16",07dec2012,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK20","6.01000e+16",26aug2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK20","6.01000e+16",09nov2012,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KVIHK20","6.01000e+16",07dec2012,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK20","6.01000e+16",11jan2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK20","6.01000e+16",25jan2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK20","6.01000e+16",15feb2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",15mar2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK20","6.01000e+16",03apr2013,"Very happy","Neither well nor badly","Moderately well","Very confident"
"KVIHK20","6.01000e+16",19apr2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",03may2013,"Very happy","Very well","Very well","Very confident"
"KVIHK20","6.01000e+16",31may2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KVIHK20","6.01000e+16",17jun2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",01jul2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",15jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK20","6.01000e+16",31jul2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KVIHK20","6.01000e+16",20sep2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK20","6.01000e+16",04oct2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK20","6.01000e+16",12oct2012,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK20","6.01000e+16",11jan2013,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KVIHK20","6.01000e+16",25jan2013,"Very happy","Neither well nor badly","Very well","Moderately confident"
"KVIHK20","6.01000e+16",15feb2013,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KVIHK20","6.01000e+16",19apr2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK21","6.01000e+16",12oct2012,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK21","6.01000e+16",09nov2012,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK21","6.01000e+16",23nov2012,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK21","6.01000e+16",07dec2012,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK21","6.01000e+16",11jan2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KVIHK21","6.01000e+16",25jan2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK21","6.01000e+16",15feb2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK21","6.01000e+16",15mar2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK21","6.01000e+16",03apr2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK21","6.01000e+16",03may2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK21","6.01000e+16",31may2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK21","6.01000e+16",14jun2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK21","6.01000e+16",28jun2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK21","6.01000e+16",12jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK21","6.01000e+16",26jul2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK21","6.01000e+16",12aug2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK21","6.01000e+16",26aug2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK21","6.01000e+16",06sep2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK21","6.01000e+16",20sep2013,"Very happy","Very well","Very well","Very confident"
"KVIHK21","6.01000e+16",04oct2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK21","6.01000e+16",12oct2012,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK21","6.01000e+16",09nov2012,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK13","6.01000e+16",12oct2012,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK13","6.01000e+16",09nov2012,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK13","6.01000e+16",06jun2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KVIHK13","6.01000e+16",27jun2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK13","6.01000e+16",26jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK13","6.01000e+16",07oct2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK13","6.01000e+16",12oct2012,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK13","6.01000e+16",09nov2012,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KVIHK13","6.01000e+16",23nov2012,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KVIHK13","6.01000e+16",07dec2012,"Moderately happy","Moderately well","Very well","Moderately confident"
"KVIHK13","6.01000e+16",11jan2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK13","6.01000e+16",25jan2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK13","6.01000e+16",15feb2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK13","6.01000e+16",15mar2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK13","6.01000e+16",05apr2013,"Very happy","Moderately well","Very well","Moderately confident"
"KVIHK13","6.01000e+16",19apr2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK13","6.01000e+16",22may2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK13","6.01000e+16",06jun2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK13","6.01000e+16",27jun2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK13","6.01000e+16",26jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK13","6.01000e+16",08aug2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK13","6.01000e+16",23aug2013,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KVIHK13","6.01000e+16",12sep2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK13","6.01000e+16",07oct2013,"Moderately happy","Very badly","Moderately well","Moderately confident"
"KVIHK38","6.01000e+16",20oct2012,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KVIHK38","6.01000e+16",29nov2012,"Moderately happy","Moderately badly","Very well","Moderately confident"
"KVIHK38","6.01000e+16",15dec2012,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK38","6.01000e+16",12jan2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK38","6.01000e+16",26jan2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK38","6.01000e+16",16feb2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK38","6.01000e+16",16mar2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK38","6.01000e+16",06apr2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK38","6.01000e+16",28apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KVIHK38","6.01000e+16",18may2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK38","6.01000e+16",01jun2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KVIHK38","6.01000e+16",18jun2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK38","6.01000e+16",04jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK38","6.01000e+16",22jul2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK38","6.01000e+16",07aug2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK38","6.01000e+16",22aug2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK38","6.01000e+16",05sep2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK38","6.01000e+16",20sep2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK38","6.01000e+16",05oct2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK38","6.01000e+16",20oct2012,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK38","6.01000e+16",12jan2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK38","6.01000e+16",26jan2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK01","6.01000e+16",22oct2012,"Very happy","Neither well nor badly","Very well","Moderately confident"
"KVIHK01","6.01000e+16",28jan2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK01","6.01000e+16",12nov2012,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK01","6.01000e+16",30nov2012,"Very happy","Moderately well","Very well","Very confident"
"KVIHK01","6.01000e+16",17dec2012,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK01","6.01000e+16",14jan2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KVIHK01","6.01000e+16",13feb2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KVIHK01","6.01000e+16",25feb2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK01","6.01000e+16",18mar2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK01","6.01000e+16",02apr2013,"Very happy","Moderately well","Moderately well","Very confident"
"KVIHK01","6.01000e+16",18apr2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK01","6.01000e+16",09may2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK01","6.01000e+16",06jun2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK01","6.01000e+16",25jun2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK01","6.01000e+16",01aug2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK01","6.01000e+16",15aug2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK01","6.01000e+16",26sep2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK01","6.01000e+16",12sep2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK01","6.01000e+16",23may2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KVIHK01","6.01000e+16",22oct2012,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KVIHK01","6.01000e+16",28jan2013,"Very happy","Moderately well","Very well","Very confident"
"KVIHK01","6.01000e+16",30nov2012,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK01","6.01000e+16",17dec2012,"Very happy","Moderately well","Very well","Very confident"
"KVIHK01","6.01000e+16",14jan2013,"Moderately happy","Moderately well","Very well","Very confident"
"KVIHK01","6.01000e+16",13feb2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KVIHK01","6.01000e+16",25feb2013,"Very happy","Moderately well","Very well","Very confident"
